user_id,nickname,sex,sign,avatar,last_modify_ts,total_fans,total_liked,user_rank,is_official
630098033,高中英语小风老师,保密,"专注新高考英语提分 | 阅读理解/完型/语法填空/七选五/读后续写破解技巧！
每天更新高频考点+真题带练 | 关注我，英语从薄弱到逆袭！?",https://i2.hdslb.com/bfs/face/0575809ed11f2e60e611b00ea648984d42783f05.jpg,1.76522E+12,756,1655,2,-1
652522840,张雪峰说考研考公,男,带您全方位了解考研考公就业！,https://i1.hdslb.com/bfs/face/d641253ccbee6e9dec7af52156ae37c4488f77b1.jpg,1.76522E+12,565521,6619527,6,-1
3.54657E+15,张雪峰说考研就业,男,感谢您的关注，每天分享考研考公就业知识,https://i2.hdslb.com/bfs/face/32f57f888f2a89cb511d52107514a9e274835fa4.jpg,1.76522E+12,202300,2602518,6,-1
3.49436E+15,张雪峰知识课堂,男,点个关注不迷路！选择比努力更重要，张老师带你考研择校！真·研途张雪峰老师官方团队,https://i2.hdslb.com/bfs/face/c1325cf67993bd3cc66d66f7647d0e0ed0ed00d5.jpg,1.76522E+12,66967,1520499,6,-1
1025592457,张雪峰谈高考就业,保密,"每日更新，带您全方面了解高考专业消息！
感谢您的关注！",https://i1.hdslb.com/bfs/face/1744b38a8a64eafe17ac78a69e0558abd4bb43ca.jpg,1.76522E+12,36256,285004,6,-1
44309184,高考志愿咨询建议,男,科学生涯规划，高考志愿咨询,https://i0.hdslb.com/bfs/face/029799958c2ac6233bdb6de037340f2db20fcb19.jpg,1.76522E+12,27801,56769,6,-1
395944088,张雪峰直播课,男,张雪峰老师直播课，每日更新，所有视频均绝版,https://i2.hdslb.com/bfs/face/a60d63ed5ade6b6eb888c297f2360fed1181ed6b.jpg,1.76522E+12,6201,219586,5,-1
3.49329E+15,大明白选专业,保密,同济本硕毕业13年，亲历行业兴衰，硬核讲解全专业，做同学们的指路人,https://i2.hdslb.com/bfs/face/4125e60779f4dcbc315931a5adb30473e873d1b3.jpg,1.76522E+12,99339,171332,6,0
1647487087,张雪峰谈升学,保密,本人不是张老师，每天更新张雪峰直播录屏，希望对你有帮助,https://i1.hdslb.com/bfs/face/04a9e1c4898f2a7e02067cc24e46532c6eaea212.jpg,1.76522E+12,77790,638199,6,-1
433174409,雪峰说规划,保密,"张老师授权账号（正版教辅）
✨分享超实用学习秘籍，助力孩子成绩快速提升。
橱窗有张老师 初高教辅图书 （正版授权） 放心下单！",https://i2.hdslb.com/bfs/face/56421019a4b37d670823962ed79b433686fb0d29.jpg,1.76522E+12,8206,74918,4,-1
443345922,张雪峰助考助研,保密,高考、考研、考公、就业全了解。点个关注吧,https://i0.hdslb.com/bfs/face/16c02b4011b9011b9dea6357fab89df56df78d4f.jpg,1.76522E+12,50208,539098,6,-1
395944088,张雪峰直播课,男,张雪峰老师直播课，每日更新，所有视频均绝版,https://i2.hdslb.com/bfs/face/a60d63ed5ade6b6eb888c297f2360fed1181ed6b.jpg,1.76522E+12,6201,219586,5,-1
1188605444,巫老师讲高职高考,男,"9年广东省教育经验
现任：某大学区域招生主任兼教育公司高管
分享：中专升学，高职高考，春季高考，高考，自主招生等资讯",https://i2.hdslb.com/bfs/face/e0669c31752c42e91738d9891c08be352cde10b9.jpg,1.76522E+12,2097,14393,3,-1
2064569539,考研英语大雁,女,愿做考研学子的一道光，同学们有什么学习上的问题给我私信留言~,https://i1.hdslb.com/bfs/face/3e086f37a4a608cef1f918025a0477a393d9039a.jpg,1.76522E+12,2252961,7722994,6,0
1179985986,张雪峰升学规划小讲堂,保密,张雪峰升学规划直播切片分享，以及更多高考志愿填报知识。非张老师本人。一对一咨询可联系薇zxr_821,https://i0.hdslb.com/bfs/face/bc8ff701ebc0df758ba788bf99a09c3871f596a7.jpg,1.76522E+12,30263,365307,5,-1
218673840,张雪峰老师的小跟班,保密,,https://i0.hdslb.com/bfs/face/a562055a6be1b8f4465f22368a0eb247bd70845f.jpg,1.76522E+12,4002,74250,5,-1
443345922,张雪峰助考助研,保密,高考、考研、考公、就业全了解。点个关注吧,https://i0.hdslb.com/bfs/face/16c02b4011b9011b9dea6357fab89df56df78d4f.jpg,1.76522E+12,50208,539098,6,-1
40427625,取景框看世界,男,复旦大学博士，你的B站大学辅导员，立志让所有学生看到更大的世界。商务wx：Cheryl-cxc（非本人）,https://i0.hdslb.com/bfs/face/0d671560a6dd7f28247b3b7501d404a5b01280ea.jpg,1.76522E+12,3993974,14985558,6,0
3.53711E+15,张雪峰直播精选,男,人生成功路，志愿第一步！,https://i1.hdslb.com/bfs/face/59a1a1f085c17a27f546958c8445d79459952aac.jpg,1.76522E+12,15512,76739,5,-1
83155743,湖南专升本袁老师,男,咨询:星球号 yls0731777 细聊深耕湖南统招专升本6年＋综合上岸率92%＋专业的人做专业的事,https://i0.hdslb.com/bfs/face/18833a51d90090737f24f214e53207688715123d.jpg,1.76522E+12,177,1766,5,-1
37663924,硬核的半佛仙人,保密,我看诸君皆装X，料诸君看我应如是。,https://i1.hdslb.com/bfs/face/aaf33dced1941af0946f37c62f4b48fcaba9c9a2.jpg,1.76522E+12,7771324,82373795,6,0
3.54683E+15,框框看升学,男,"专业深度科普@取景框看世界 
复旦大学本硕博，高校一线工作6年
全网500万粉丝，专业深度科普系列全网播放1.5亿次",https://i0.hdslb.com/bfs/face/d2fc38c4cd27af93c61082e2a4eb45bc31a02fa1.jpg,1.76522E+12,32105,188922,5,-1
14229967,一数,保密,高中各科优质免费资源，尽在“一系列”！公众号「一数儿」，优秀老师想加入一系列可加VX：bilibiliyishu（请备注）,https://i1.hdslb.com/bfs/face/812281bada7d323c23c6e1e2e92749bd29b7d7c6.jpg,1.76522E+12,22278139,66176020,6,0
40427625,取景框看世界,男,复旦大学博士，你的B站大学辅导员，立志让所有学生看到更大的世界。商务wx：Cheryl-cxc（非本人）,https://i0.hdslb.com/bfs/face/0d671560a6dd7f28247b3b7501d404a5b01280ea.jpg,1.76522E+12,3993974,14985558,6,0
3.49309E+15,上岸先Z意中人,保密,,https://i1.hdslb.com/bfs/face/f0e09308ab824f0791d7521eddb5c44eb2f84c8d.jpg,1.76522E+12,20533,538364,5,-1
2116071253,高考蓝哥,男,分数诊断：关注公众号 终成学堂。虽然我们来自小镇，但是我们梦向远方。,https://i1.hdslb.com/bfs/face/df5f1dfaff44dae03d4268e253d05b14ce6b304f.jpg,1.76522E+12,494588,3872086,6,0
16671656,空卡空卡空空卡,女,华科本硕，马克思主义理论博士生，考研405分，带你政治速成！资料在：公众号【空卡空卡空空卡】，商务v: konka0102,https://i2.hdslb.com/bfs/face/c8027f4b76db59fe2c82fba5ddcd546425de6ee1.jpg,1.76522E+12,2955375,9752243,6,0
673886002,致91岁的双胞胎,女,曾任学生会会长，和加拿大总理对话，4.33满绩点，年级前5%，TEDx讲者。今年拿到哈佛和剑桥6个offer，目前在读剑桥mba！！,https://i1.hdslb.com/bfs/face/08bea9a0f8780c31922c7f17084f7fcc20d1ee1a.jpg,1.76522E+12,1205478,10402416,6,0
517491339,好奇星人知识喵,保密,哔哩哔哩泛知识官方账号，作为职场新人还在和前辈学习交流中~爱好科学科普和人文历史~,https://i0.hdslb.com/bfs/face/68aab50c87e438dfc4f213f219667bf194ebbcc1.jpg,1.76522E+12,601035,2846046,6,1
443345922,张雪峰助考助研,保密,高考、考研、考公、就业全了解。点个关注吧,https://i0.hdslb.com/bfs/face/16c02b4011b9011b9dea6357fab89df56df78d4f.jpg,1.76522E+12,50208,539098,6,-1
40427625,取景框看世界,男,复旦大学博士，你的B站大学辅导员，立志让所有学生看到更大的世界。商务wx：Cheryl-cxc（非本人）,https://i0.hdslb.com/bfs/face/0d671560a6dd7f28247b3b7501d404a5b01280ea.jpg,1.76522E+12,3993974,14985558,6,0
315964436,清风逐月明,保密,动漫、游戏、电影、电视剧、综艺、明星等各种排行榜,https://i2.hdslb.com/bfs/face/5b6195936dfc4cd3c4d212067d09c304e665a1e7.jpg,1.76522E+12,30658,1185985,6,-1
492571783,录我么-高考报考,保密,"- 关注我，教育热点深度分析不错过
- 洞察热点｜支招报考｜追踪强基",https://i1.hdslb.com/bfs/face/65600679169169463eb076d13beb156abe8ee371.jpg,1.76522E+12,17783,204007,5,-1
39460980,问问大象,保密,自主，是人通往幸福的开始！ps：公众号也叫问问大象。我们的视频均可免授权用于【全国各级校园内非商业】使用。,https://i0.hdslb.com/bfs/face/621033f23c2d14c5c2af23bc0971449ef0229452.jpg,1.76522E+12,427820,1437364,6,0
405724215,夸克_Quark,保密,夸克本尊！,https://i0.hdslb.com/bfs/face/6c210e08d08d37ddc209cbde05a7c2d9f2b478ff.jpg,1.76522E+12,581392,3342655,6,1
652522840,张雪峰说考研考公,男,带您全方位了解考研考公就业！,https://i1.hdslb.com/bfs/face/d641253ccbee6e9dec7af52156ae37c4488f77b1.jpg,1.76522E+12,565521,6619527,6,-1
425473419,都圣经超度神经病,女,才不会被坏心情打败,https://i0.hdslb.com/bfs/face/b7bab204501d647bee5c1d7ddfe9f022e70bc9d5.jpg,1.76522E+12,246,26636,5,-1
1011950463,张雪峰老师说升学,保密,每天给大家带来张雪峰老师精彩视频,https://i0.hdslb.com/bfs/face/adda982644d34d4e9d5853f8bc01b6674583e4b5.jpg,1.76522E+12,93566,1439829,6,-1
3.54681E+15,张雪峰课堂,男,"❤️分享适合普通孩子的升学信息
?为普通家庭打破信息差
教育不是灌输 而是点燃一簇簇小火苗
感谢B站，正能量传递！感谢三连，感谢关注！",https://i2.hdslb.com/bfs/face/30e5a2e565feffdbe717b5db60ba18f36f6e8f6e.jpg,1.76522E+12,3110,157570,3,-1
381874517,一颗樱桃子_,女,985新传毕业生 |总是有很多想法的普通人 | 红薯：940538790,https://i2.hdslb.com/bfs/face/0b51cbd73bd3041a1126ffae20a62850615a8d68.jpg,1.76522E+12,2512,22048,6,-1
3.54657E+15,张雪峰说考研就业,男,感谢您的关注，每天分享考研考公就业知识,https://i2.hdslb.com/bfs/face/32f57f888f2a89cb511d52107514a9e274835fa4.jpg,1.76522E+12,202300,2602519,6,-1
630098033,高中英语小风老师,保密,"专注新高考英语提分 | 阅读理解/完型/语法填空/七选五/读后续写破解技巧！
每天更新高频考点+真题带练 | 关注我，英语从薄弱到逆袭！?",https://i2.hdslb.com/bfs/face/0575809ed11f2e60e611b00ea648984d42783f05.jpg,1.76522E+12,756,1655,2,-1
2140155552,张雪峰直播课堂,保密,高考成功，考研上岸！,https://i0.hdslb.com/bfs/face/fc407dc3bdbc1708889d5e2011257858e042703f.jpg,1.76522E+12,62610,1806408,6,-1
3.49308E+15,娱乐大视角,保密,分享快乐,https://i1.hdslb.com/bfs/face/2f782a4d6bca850a139d6fc0c6324cb4ce7cb5ee.jpg,1.76522E+12,2123,109564,3,-1
652522840,张雪峰说考研考公,男,带您全方位了解考研考公就业！,https://i1.hdslb.com/bfs/face/d641253ccbee6e9dec7af52156ae37c4488f77b1.jpg,1.76522E+12,565521,6619527,6,-1
1025592457,张雪峰谈高考就业,保密,"每日更新，带您全方面了解高考专业消息！
感谢您的关注！",https://i1.hdslb.com/bfs/face/1744b38a8a64eafe17ac78a69e0558abd4bb43ca.jpg,1.76522E+12,36256,285004,6,-1
3.54696E+15,学而思话升学,男,嘿嘿，这里全是好大学好专业,https://i1.hdslb.com/bfs/face/ceeaa8b9837d502666852d8166714217757967fe.jpg,1.76522E+12,56,4059,2,-1
3.54659E+15,张雪峰谈考研考公,保密,,https://i0.hdslb.com/bfs/face/a7fbe6f931530ac03d4f5a5769d2facd8433122c.jpg,1.76522E+12,28272,405685,6,-1
1179985986,张雪峰升学规划小讲堂,保密,张雪峰升学规划直播切片分享，以及更多高考志愿填报知识。非张老师本人。一对一咨询可联系薇zxr_821,https://i0.hdslb.com/bfs/face/bc8ff701ebc0df758ba788bf99a09c3871f596a7.jpg,1.76522E+12,30263,365307,5,-1
395944088,张雪峰直播课,男,张雪峰老师直播课，每日更新，所有视频均绝版,https://i2.hdslb.com/bfs/face/a60d63ed5ade6b6eb888c297f2360fed1181ed6b.jpg,1.76522E+12,6201,219586,5,-1
433174409,雪峰说规划,保密,"张老师授权账号（正版教辅）
✨分享超实用学习秘籍，助力孩子成绩快速提升。
橱窗有张老师 初高教辅图书 （正版授权） 放心下单！",https://i2.hdslb.com/bfs/face/56421019a4b37d670823962ed79b433686fb0d29.jpg,1.76522E+12,8206,74918,4,-1
433174409,雪峰说规划,保密,"张老师授权账号（正版教辅）
✨分享超实用学习秘籍，助力孩子成绩快速提升。
橱窗有张老师 初高教辅图书 （正版授权） 放心下单！",https://i2.hdslb.com/bfs/face/56421019a4b37d670823962ed79b433686fb0d29.jpg,1.76522E+12,8206,74918,4,-1
473854442,张大胖咯,保密,点点关注呗！,http://i2.hdslb.com/bfs/face/7e257b201f18852adfdf6ed0876143e082dba048.jpg,1.76522E+12,7151,39994,4,-1
602491537,好课连连看,保密,全网同名，更多免费资料在?号：好课连连看,https://i1.hdslb.com/bfs/face/344a7807b80e76f35357a1e14e620a815f318b61.jpg,1.76522E+12,32054,10447,4,-1
476525925,研途考研教育,男,考研课程主页点击【课堂】：政治、英语、数学、院校规划等考研全体系课...品牌及异业合作邮箱：Yantu-brand@htyg.com.cn,https://i0.hdslb.com/bfs/face/5835f77439f3596346e122ad010e2ea76954bb54.jpg,1.76522E+12,438141,2033670,6,1
2140155552,张雪峰直播课堂,保密,高考成功，考研上岸！,https://i0.hdslb.com/bfs/face/fc407dc3bdbc1708889d5e2011257858e042703f.jpg,1.76522E+12,62610,1806408,6,-1
478600949,冰雪故事会,男,分享有用的知识,https://i2.hdslb.com/bfs/face/4d547606dc0eb419f9e5aff13aed37dda5d92148.jpg,1.76522E+12,56,1356,3,-1
3537112456497379,张雪峰直播精选,男,人生成功路，志愿第一步！,https://i1.hdslb.com/bfs/face/59a1a1f085c17a27f546958c8445d79459952aac.jpg,1765256273617,15513,76739,5,-1
3546855747094819,这伙计不懒,保密,JUST DO IT! | |《重生之高考夺回属于我的一切》,https://i1.hdslb.com/bfs/face/7461047d75e06710357b26570485a526dbd0c694.jpg,1765256273621,1497,1939,3,-1
652522840,张雪峰说考研考公,男,带您全方位了解考研考公就业！,https://i1.hdslb.com/bfs/face/d641253ccbee6e9dec7af52156ae37c4488f77b1.jpg,1765256273622,565501,6620395,6,-1
629303415,张雪峰高考志愿2025,保密,,https://i0.hdslb.com/bfs/face/a8ad98d0f18259f5ff26ec082dfd3486d139586e.jpg,1765256273626,11299,96772,5,-1
443345922,张雪峰助考助研,保密,高考、考研、考公、就业全了解。点个关注吧,https://i0.hdslb.com/bfs/face/16c02b4011b9011b9dea6357fab89df56df78d4f.jpg,1765256273629,50207,539108,6,-1
3546889821621178,金炎学院2,保密,,https://i1.hdslb.com/bfs/face/3d065608ca4d2fd49afd2ccc915b416db188f1b5.jpg,1765256273632,3574,2505,3,-1
602491537,好课连连看,保密,全网同名，更多免费资料在?号：好课连连看,https://i1.hdslb.com/bfs/face/344a7807b80e76f35357a1e14e620a815f318b61.jpg,1765256273634,32052,10447,4,-1
1924438796,无线讲解器生产厂家,保密,"15年专注语音讲解 
国家科技型中小企业、高新技术企业 
华为、海康威视入库供应商产品
了解联系：18056007655",https://i2.hdslb.com/bfs/face/362fd9eb9c81f975d7b81c517aa4769b3bb3bfeb.jpg,1765256273634,13,54,2,-1
517491339,好奇星人知识喵,保密,哔哩哔哩泛知识官方账号，作为职场新人还在和前辈学习交流中~爱好科学科普和人文历史~,https://i0.hdslb.com/bfs/face/68aab50c87e438dfc4f213f219667bf194ebbcc1.jpg,1765256273639,601029,2846124,6,1
433174409,雪峰说规划,保密,"张老师授权账号（正版教辅）
✨分享超实用学习秘籍，助力孩子成绩快速提升。
橱窗有张老师 初高教辅图书 （正版授权） 放心下单！",https://i2.hdslb.com/bfs/face/56421019a4b37d670823962ed79b433686fb0d29.jpg,1765256273639,8207,74942,4,-1
1072510799,大语文精选,保密,头像上的名师好课都有，看私信有视频课,https://i2.hdslb.com/bfs/face/be0dbd325877acf68ce6884314acd7cad14bd9ac.jpg,1765256273646,89190,21897,5,-1
694728656,张雪峰高考讲座,男,每日更新！带您全方位了解高考、考研和就业事宜,https://i2.hdslb.com/bfs/face/81f2b3a23894fe6dc460619705475732819075a8.jpg,1765256273648,25493,341140,5,-1
1243123030,国学资源文化大本营,保密,想学完整版的可以拚 找课代表微❤️coc7877,https://i1.hdslb.com/bfs/face/44a7ba7d1a28e365d8faa06a2ed751070c95a0b9.jpg,1765256273652,154929,129736,5,-1
1440295,一个凡老师,男,舆情公关、法律需求，商务合作：beartea0601（备注来意）,https://i1.hdslb.com/bfs/face/fd4825f62616a64079d52c03a51c1895c5c9f102.jpg,1765256273654,810051,6287604,6,0
3546568888159133,张雪峰说考研就业,男,感谢您的关注，每天分享考研考公就业知识,https://i2.hdslb.com/bfs/face/32f57f888f2a89cb511d52107514a9e274835fa4.jpg,1765256273656,202300,2602795,6,-1
438444377,冷静宝宝香香,保密,,https://i2.hdslb.com/bfs/face/0c515b0ad13f3ec072b8ee70ea753e9694f8414f.jpg,1765256273659,85,951,5,-1
3493093181491750,上岸先Z意中人,保密,,https://i1.hdslb.com/bfs/face/f0e09308ab824f0791d7521eddb5c44eb2f84c8d.jpg,1765256273662,20535,538428,5,-1
513965468,张雪峰直播讲高考,男,志愿填报哪家强，峰学蔚来找老张,https://i2.hdslb.com/bfs/face/928bc9925bd5e51f5ef2d19e300d8c200ce89eb6.jpg,1765256273665,34489,115304,5,-1
3537112456497379,张雪峰直播精选,男,人生成功路，志愿第一步！,https://i1.hdslb.com/bfs/face/59a1a1f085c17a27f546958c8445d79459952aac.jpg,1765292096320,15510,76743,5,-1
3546855747094819,这伙计不懒,保密,JUST DO IT! | |《重生之高考夺回属于我的一切》,https://i1.hdslb.com/bfs/face/7461047d75e06710357b26570485a526dbd0c694.jpg,1765292096323,1496,1939,3,-1
652522840,张雪峰说考研考公,男,带您全方位了解考研考公就业！,https://i1.hdslb.com/bfs/face/d641253ccbee6e9dec7af52156ae37c4488f77b1.jpg,1765292096326,565475,6621461,6,-1
3546889821621178,金炎学院2,保密,,https://i1.hdslb.com/bfs/face/3d065608ca4d2fd49afd2ccc915b416db188f1b5.jpg,1765292096328,3581,2510,3,-1
443345922,张雪峰助考助研,保密,高考、考研、考公、就业全了解。点个关注吧,https://i0.hdslb.com/bfs/face/16c02b4011b9011b9dea6357fab89df56df78d4f.jpg,1765292096331,50205,539129,6,-1
629303415,张雪峰高考志愿2025,保密,,https://i0.hdslb.com/bfs/face/a8ad98d0f18259f5ff26ec082dfd3486d139586e.jpg,1765292096334,11300,96781,5,-1
476525925,研途考研教育,男,考研课程主页点击【课堂】：政治、英语、数学、院校规划等考研全体系课...品牌及异业合作邮箱：Yantu-brand@htyg.com.cn,https://i0.hdslb.com/bfs/face/5835f77439f3596346e122ad010e2ea76954bb54.jpg,1765292096336,438142,2033699,6,1
1924438796,无线讲解器生产厂家,保密,"15年专注语音讲解 
国家科技型中小企业、高新技术企业 
华为、海康威视入库供应商产品
了解联系：18056007655",https://i2.hdslb.com/bfs/face/362fd9eb9c81f975d7b81c517aa4769b3bb3bfeb.jpg,1765292096339,13,54,2,-1
326956882,xzhhxjw,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,1765292096341,424,855,2,-1
438444377,冷静宝宝香香,保密,,https://i2.hdslb.com/bfs/face/0c515b0ad13f3ec072b8ee70ea753e9694f8414f.jpg,1765292096344,85,951,5,-1
517491339,好奇星人知识喵,保密,哔哩哔哩泛知识官方账号，作为职场新人还在和前辈学习交流中~爱好科学科普和人文历史~,https://i0.hdslb.com/bfs/face/68aab50c87e438dfc4f213f219667bf194ebbcc1.jpg,1765292096346,601040,2846571,6,1
3546568888159133,张雪峰说考研就业,男,感谢您的关注，每天分享考研考公就业知识,https://i2.hdslb.com/bfs/face/32f57f888f2a89cb511d52107514a9e274835fa4.jpg,1765292096349,202305,2603524,6,-1
372349431,PX1yR3r3Z,女,,http://i0.hdslb.com/bfs/face/9380f676a4f2abbbef31fc533a2557b1224ba5fd.jpg,1765292096353,600,2434,2,-1
1389337157,本来应该游刃有余,保密,,https://i2.hdslb.com/bfs/face/f2ee9299aec29b1fa5195a0605b73741429ba1db.jpg,1765292096357,4315,5695,4,-1
443345922,张雪峰助考助研,保密,高考、考研、考公、就业全了解。点个关注吧,https://i0.hdslb.com/bfs/face/16c02b4011b9011b9dea6357fab89df56df78d4f.jpg,1765292096361,50205,539129,6,-1
2140155552,张雪峰直播课堂,保密,高考成功，考研上岸！,https://i0.hdslb.com/bfs/face/fc407dc3bdbc1708889d5e2011257858e042703f.jpg,1765292096365,62598,1806427,6,-1
433174409,雪峰说规划,保密,"张老师授权账号（正版教辅）
✨分享超实用学习秘籍，助力孩子成绩快速提升。
橱窗有张老师 初高教辅图书 （正版授权） 放心下单！",https://i2.hdslb.com/bfs/face/56421019a4b37d670823962ed79b433686fb0d29.jpg,1765292096369,8211,74984,4,-1
694728656,张雪峰高考讲座,男,每日更新！带您全方位了解高考、考研和就业事宜,https://i2.hdslb.com/bfs/face/81f2b3a23894fe6dc460619705475732819075a8.jpg,1765292096372,25494,341160,5,-1
3537112456497379,张雪峰直播精选,男,人生成功路，志愿第一步！,https://i1.hdslb.com/bfs/face/59a1a1f085c17a27f546958c8445d79459952aac.jpg,1765292388855,15510,76743,5,-1
3546855747094819,这伙计不懒,保密,JUST DO IT! | |《重生之高考夺回属于我的一切》,https://i1.hdslb.com/bfs/face/7461047d75e06710357b26570485a526dbd0c694.jpg,1765292388858,1496,1939,3,-1
652522840,张雪峰说考研考公,男,带您全方位了解考研考公就业！,https://i1.hdslb.com/bfs/face/d641253ccbee6e9dec7af52156ae37c4488f77b1.jpg,1765292388860,565475,6621468,6,-1
3546889821621178,金炎学院2,保密,,https://i1.hdslb.com/bfs/face/3d065608ca4d2fd49afd2ccc915b416db188f1b5.jpg,1765292388862,3581,2510,3,-1
443345922,张雪峰助考助研,保密,高考、考研、考公、就业全了解。点个关注吧,https://i0.hdslb.com/bfs/face/16c02b4011b9011b9dea6357fab89df56df78d4f.jpg,1765292388864,50205,539129,6,-1
629303415,张雪峰高考志愿2025,保密,,https://i0.hdslb.com/bfs/face/a8ad98d0f18259f5ff26ec082dfd3486d139586e.jpg,1765292388866,11300,96781,5,-1
476525925,研途考研教育,男,考研课程主页点击【课堂】：政治、英语、数学、院校规划等考研全体系课...品牌及异业合作邮箱：Yantu-brand@htyg.com.cn,https://i0.hdslb.com/bfs/face/5835f77439f3596346e122ad010e2ea76954bb54.jpg,1765292388874,438142,2033700,6,1
1924438796,无线讲解器生产厂家,保密,"15年专注语音讲解 
国家科技型中小企业、高新技术企业 
华为、海康威视入库供应商产品
了解联系：18056007655",https://i2.hdslb.com/bfs/face/362fd9eb9c81f975d7b81c517aa4769b3bb3bfeb.jpg,1765292388877,13,54,2,-1
326956882,xzhhxjw,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,1765292388880,424,855,2,-1
3546568888159133,张雪峰说考研就业,男,感谢您的关注，每天分享考研考公就业知识,https://i2.hdslb.com/bfs/face/32f57f888f2a89cb511d52107514a9e274835fa4.jpg,1765292388884,202305,2603539,6,-1
517491339,好奇星人知识喵,保密,哔哩哔哩泛知识官方账号，作为职场新人还在和前辈学习交流中~爱好科学科普和人文历史~,https://i0.hdslb.com/bfs/face/68aab50c87e438dfc4f213f219667bf194ebbcc1.jpg,1765292388886,601041,2846583,6,1
438444377,冷静宝宝香香,保密,,https://i2.hdslb.com/bfs/face/0c515b0ad13f3ec072b8ee70ea753e9694f8414f.jpg,1765292388889,85,951,5,-1
372349431,PX1yR3r3Z,女,,http://i0.hdslb.com/bfs/face/9380f676a4f2abbbef31fc533a2557b1224ba5fd.jpg,1765292388891,600,2434,2,-1
443345922,张雪峰助考助研,保密,高考、考研、考公、就业全了解。点个关注吧,https://i0.hdslb.com/bfs/face/16c02b4011b9011b9dea6357fab89df56df78d4f.jpg,1765292388893,50205,539129,6,-1
1389337157,本来应该游刃有余,保密,,https://i2.hdslb.com/bfs/face/f2ee9299aec29b1fa5195a0605b73741429ba1db.jpg,1765292388895,4315,5695,4,-1
2140155552,张雪峰直播课堂,保密,高考成功，考研上岸！,https://i0.hdslb.com/bfs/face/fc407dc3bdbc1708889d5e2011257858e042703f.jpg,1765292388898,62598,1806427,6,-1
433174409,雪峰说规划,保密,"张老师授权账号（正版教辅）
✨分享超实用学习秘籍，助力孩子成绩快速提升。
橱窗有张老师 初高教辅图书 （正版授权） 放心下单！",https://i2.hdslb.com/bfs/face/56421019a4b37d670823962ed79b433686fb0d29.jpg,1765292388899,8211,74984,4,-1
694728656,张雪峰高考讲座,男,每日更新！带您全方位了解高考、考研和就业事宜,https://i2.hdslb.com/bfs/face/81f2b3a23894fe6dc460619705475732819075a8.jpg,1765292388902,25494,341162,5,-1
3537112456497379,张雪峰直播精选,男,人生成功路，志愿第一步！,https://i1.hdslb.com/bfs/face/59a1a1f085c17a27f546958c8445d79459952aac.jpg,1765292715837,15510,76743,5,-1
482745653,高考升学规划666,保密,"张雪峰老师直播的搬运工，分享高考升学规划的知识
如果有问题～音周一到周五找张雪峰老师连线",https://i2.hdslb.com/bfs/face/3875e3610a8794ebb7c5005003d43b86d79bc898.jpg,1765292715840,2411,37214,5,-1
40427625,取景框看世界,男,复旦大学博士，你的B站大学辅导员，立志让所有学生看到更大的世界。商务wx：Cheryl-cxc（非本人）,https://i0.hdslb.com/bfs/face/0d671560a6dd7f28247b3b7501d404a5b01280ea.jpg,1765292715843,3993917,14986208,6,0
40427625,取景框看世界,男,复旦大学博士，你的B站大学辅导员，立志让所有学生看到更大的世界。商务wx：Cheryl-cxc（非本人）,https://i0.hdslb.com/bfs/face/0d671560a6dd7f28247b3b7501d404a5b01280ea.jpg,1765292715846,3993917,14986208,6,0
697724625,乘风已归来,男,财经、历史、体制都懂一点,https://i0.hdslb.com/bfs/face/c9b5e43edf9a4fa60c497e5433fa82717830d728.jpg,1765292715851,390842,2700066,6,-1
258959750,Eli田瀚博,男,多伦多大学MBA，纽约大学英语教育硕士，广外高翻本科，CFA一级通过,https://i2.hdslb.com/bfs/face/11b6834d0716efa18b6a0c3c4ceba30dd0cbe689.jpg,1765292715861,452700,1763560,6,0
3537112456497379,张雪峰直播精选,男,人生成功路，志愿第一步！,https://i1.hdslb.com/bfs/face/59a1a1f085c17a27f546958c8445d79459952aac.jpg,1765292715865,15510,76743,5,-1
1653229811,01星球,男,用心分享编程\计算机干货， 问题解答，方向选择， 学习规划等交流群：345144901（最新的！）,https://i2.hdslb.com/bfs/face/31ad2205420e2d7bccef619019c8fd46d16408f9.jpg,1765292715866,172663,578518,6,-1
1236558653,我就翻一下,女,你想看的我都有，一键三连不要走。合作VX（备注我就翻一下）：15918409756。,https://i2.hdslb.com/bfs/face/44d0f22ffc26ccee32bba7eb32f89c8ffa0c714c.jpg,1765292715882,183441,4423353,6,-1
485033385,图书馆学毕业的小锦鲤,保密,"❤️武大图书馆学毕业
✅互联网和图书馆实习与工作过
✌不传播焦虑，只分享干货",https://i0.hdslb.com/bfs/face/0202920cb84a8540b8dc162c6c258081c7efdd43.jpg,1765292715886,1510,5671,5,-1
433174409,雪峰说规划,保密,"张老师授权账号（正版教辅）
✨分享超实用学习秘籍，助力孩子成绩快速提升。
橱窗有张老师 初高教辅图书 （正版授权） 放心下单！",https://i2.hdslb.com/bfs/face/56421019a4b37d670823962ed79b433686fb0d29.jpg,1765292715888,8211,74984,4,-1
1693908725,思课郑老师Mia,女,,https://i2.hdslb.com/bfs/face/bf2bc58997b3ae7628c9d89dd9d5d371327e0ef3.jpg,1765292715893,1966,1643,3,-1
