comment_id,create_time,create_date_time,note_id,content,sub_comment_count,comment_like_count,last_modify_ts,ip_location,parent_comment_id,user_id,nickname,gender,profile_url,avatar
5.24082E+15,1765020104,2025-12-06 11:21:44+08:00,5.24078E+15,还是有人看的,1,0,1.76522E+12,湖北,5.24082E+15,7949969531,明明在做饭,f,https://m.weibo.cn/u/7949969531?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.511.511.180/008G1gf1ly8i53rky4zixj30e70e7q3u.jpg?KID=imgbed,tva&Expires=1765228229&ssig=63Es63v2ct"
5.24081E+15,1765019255,2025-12-06 11:07:35+08:00,5.24078E+15,我觉得他就是太火了，忘了自己是谁了,1,0,1.76522E+12,江苏,5.24081E+15,1799111822,柚子麻麻爱火锅,f,https://m.weibo.cn/u/1799111822?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/6b3c448ely8i6wq1i9fibj20u00u075n.jpg?KID=imgbed,tva&Expires=1765228229&ssig=KTtVKwtphy"
5.2408E+15,1765017445,2025-12-06 10:37:25+08:00,5.24078E+15,公众人物说话文明是基本,1,0,1.76522E+12,广东,5.2408E+15,6153893498,安已闲,f,https://m.weibo.cn/u/6153893498?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006It6OKly8i16o1bwdp8j30u00u0778.jpg?KID=imgbed,tva&Expires=1765228229&ssig=PInT2cYAt7"
5.2408E+15,1765016316,2025-12-06 10:18:36+08:00,5.24078E+15,他还不改吗,1,0,1.76522E+12,河南,5.2408E+15,2870705764,满分福乘风,f,https://m.weibo.cn/u/2870705764?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/ab1b7e64ly8i7vivdlg9gj20u00u076h.jpg?KID=imgbed,tva&Expires=1765228229&ssig=8zjiOBY%2FwW"
5.2408E+15,1765016236,2025-12-06 10:17:16+08:00,5.24078E+15,红了就飘了,1,0,1.76522E+12,湖北,5.2408E+15,7873910821,是喜欢夏天的夏天呀,f,https://m.weibo.cn/u/7873910821?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.900.900.180/008AS7TDly8hibhufosgzj30p00p0gou.jpg?KID=imgbed,tva&Expires=1765228229&ssig=%2FBFyKkrRbU"
5.24091E+15,1765042482,2025-12-06 17:34:42+08:00,5.24087E+15,靠谱靠谱！,0,0,1.76522E+12,河南,5.24091E+15,7303353966,糖醋里脊雪媚娘,f,https://m.weibo.cn/u/7303353966?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007Yg7ZIly8i82qbb8o1lj30u00u0n4b.jpg?KID=imgbed,tva&Expires=1765228232&ssig=fEgEaUgiOW"
5.2409E+15,1765039618,2025-12-06 16:46:58+08:00,5.24087E+15,文章不错天天开心,0,0,1.76522E+12,浙江,5.2409E+15,7756781617,春时十六,m,https://m.weibo.cn/u/7756781617?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008sWFeVly8i117eamreuj30u00u0n0k.jpg?KID=imgbed,tva&Expires=1765228232&ssig=X4TAh9XxF%2F"
5.2409E+15,1765039586,2025-12-06 16:46:26+08:00,5.24087E+15,非常好看，我佩服,0,0,1.76522E+12,重庆,5.2409E+15,6174175229,天下何处无青山,m,https://m.weibo.cn/u/6174175229?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.669.669.180/006JQd1rly8i6t8ry8qgjj30il0ilq4i.jpg?KID=imgbed,tva&Expires=1765228232&ssig=Is5nHRzdPe"
5.2409E+15,1765039259,2025-12-06 16:40:59+08:00,5.24087E+15,内容不错，谢谢分享,0,0,1.76522E+12,山东,5.2409E+15,5702033413,蔚蔚sz-,f,https://m.weibo.cn/u/5702033413?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.880.880.180/006dT9mRly8h8yvb1mtmrj30og0ogabr.jpg?KID=imgbed,tva&Expires=1765228232&ssig=T3KuW8%2FKiO"
5.24089E+15,1765038580,2025-12-06 16:29:40+08:00,5.24087E+15,感觉你说的挺对的，还是很不错的，精彩的帖子！！,0,0,1.76522E+12,江西,5.24089E+15,6050094493,时尚音浪花小娱,m,https://m.weibo.cn/u/6050094493?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.300.300.180/006BrzXfly8hgfg5nev0hj308c08cq2w.jpg?KID=imgbed,tva&Expires=1765228232&ssig=HKoQYPK6Ec"
5.24089E+15,1765038011,2025-12-06 16:20:11+08:00,5.24087E+15,真的很精彩啊,0,0,1.76522E+12,河北,5.24089E+15,5597194563,娱小澄,f,https://m.weibo.cn/u/5597194563?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1024.1024.180/0066NfZFly8i0qwgmxgdoj30sg0sgacr.jpg?KID=imgbed,tva&Expires=1765228232&ssig=YmYqHHbVHg"
5.24089E+15,1765037518,2025-12-06 16:11:58+08:00,5.24087E+15,内容很棒，感谢博主分享。,0,0,1.76522E+12,山西,5.24089E+15,7551764668,芳香_沁人心脾,m,https://m.weibo.cn/u/7551764668?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.640.640.180/008f4qXWly8i490f6kjaaj30hs0hswfe.jpg?KID=imgbed,tva&Expires=1765228232&ssig=YCd8B559T1"
5.24089E+15,1765037361,2025-12-06 16:09:21+08:00,5.24087E+15,博主说的非常到位，涨知识了,0,0,1.76522E+12,江苏,5.24089E+15,5676473090,睡懒觉暴富,m,https://m.weibo.cn/u/5676473090?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006c9TXAly8i6rasktd90j30u00u0aco.jpg?KID=imgbed,tva&Expires=1765228232&ssig=h3hw7e9ATV"
5.24088E+15,1765035205,2025-12-06 15:33:25+08:00,5.24087E+15,感谢分享精彩内容,0,0,1.76522E+12,重庆,5.24088E+15,3146463564,圈内漂流瓶,f,https://m.weibo.cn/u/3146463564?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/bb8b394cly8ha22s3nc24j20e80e8q3b.jpg?KID=imgbed,tva&Expires=1765228232&ssig=y5vj4WcWKH"
5.24088E+15,1765035098,2025-12-06 15:31:38+08:00,5.24087E+15,博文真的很棒哦…,0,0,1.76522E+12,新疆,5.24088E+15,5267956350,紫木槿3,f,https://m.weibo.cn/u/5267956350?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/005KvO5Uly8i7p1f9p6t8j30u00u0mzh.jpg?KID=imgbed,tva&Expires=1765228232&ssig=jXJHrAVpC5"
5.24088E+15,1765034831,2025-12-06 15:27:11+08:00,5.24087E+15,周末愉快、感谢分享,0,0,1.76522E+12,吉林,5.24088E+15,5399422460,美俐美,f,https://m.weibo.cn/u/5399422460?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/005Tpqr2ly8glo5yop3bbj30ro0roq4w.jpg?KID=imgbed,tva&Expires=1765228232&ssig=oNXZRITJEv"
5.24088E+15,1765034709,2025-12-06 15:25:09+08:00,5.24087E+15,一更新我就来了,0,0,1.76522E+12,河南,5.24088E+15,3095688757,假面蓝狐狸,f,https://m.weibo.cn/u/3095688757?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.720.720.180/b8847635ly1i5c7ub9uknj20k00k0wem.jpg?KID=imgbed,tva&Expires=1765228232&ssig=%2B63bKbFEGT"
5.24087E+15,1765034218,2025-12-06 15:16:58+08:00,5.24087E+15,不错不错😊感谢分享,0,0,1.76522E+12,四川,5.24087E+15,1853811981,思坊菜AND思坊瑜伽,f,https://m.weibo.cn/u/1853811981?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/6e7eed0dly8ghbamh87cjj20u00u0tf7.jpg?KID=imgbed,tva&Expires=1765228232&ssig=SNi8QG2Q8y"
5.24087E+15,1765034181,2025-12-06 15:16:21+08:00,5.24087E+15,周末愉快、感谢分享,0,0,1.76522E+12,吉林,5.24087E+15,7842492486,奋斗女狼lin,f,https://m.weibo.cn/u/7842492486?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.400.400.180/008yKiyily8hloc9x2v6hj30b40b4dft.jpg?KID=imgbed,tva&Expires=1765228232&ssig=Zm4kNR%2FhEb"
5.24087E+15,1765033882,2025-12-06 15:11:22+08:00,5.24087E+15,感谢分享太喜欢了,0,0,1.76522E+12,贵州,5.24087E+15,7874382237,烦恼,m,https://m.weibo.cn/u/7874382237?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/008AU6x7ly8hkojkpmg1xj30e80e8t97.jpg?KID=imgbed,tva&Expires=1765228232&ssig=7B4my4W13d"
5.24087E+15,1765033858,2025-12-06 15:10:58+08:00,5.24087E+15,谢谢分享,0,0,1.76522E+12,重庆,5.24087E+15,7755766770,乱了夏末落了海_,f,https://m.weibo.cn/u/7755766770?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008sSpeqly8hsqwkf019qj30u00u0tan.jpg?KID=imgbed,tva&Expires=1765228232&ssig=pFLLctWQQU"
5.24087E+15,1765033562,2025-12-06 15:06:02+08:00,5.24087E+15,周末愉快🌸感谢分享！,0,0,1.76522E+12,吉林,5.24087E+15,7365726589,最爱玉萌萌撒娇,f,https://m.weibo.cn/u/7365726589?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0082tPXLly8i3f72e5jktj30u00u042a.jpg?KID=imgbed,tva&Expires=1765228232&ssig=DGzfknAIAl"
5.24092E+15,1765043951,2025-12-06 17:59:11+08:00,5.24087E+15,了解了解,0,0,1.76522E+12,河北,5.24092E+15,7569672178,银光投递员,f,https://m.weibo.cn/u/7569672178?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.8.0.1063.1063.180/008ghzwKly8hrnci72b7dj30u00tj43h.jpg?KID=imgbed,tva&Expires=1765228232&ssig=mZUSAsxBoW"
5.24088E+15,1765034299,2025-12-06 15:18:19+08:00,5.24087E+15,精彩内容，感谢分享,0,0,1.76522E+12,河北,5.24088E+15,7299605802,垃圾不倒_,f,https://m.weibo.cn/u/7299605802?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/007Y0oVsly8i61pkl6740j30e80e8dg9.jpg?KID=imgbed,tva&Expires=1765228232&ssig=tIYD5uVuPA"
5.24087E+15,1765033265,2025-12-06 15:01:05+08:00,5.24087E+15,中午好啊,0,0,1.76522E+12,新疆,5.24087E+15,7852103949,Xiao-Epokhe,f,https://m.weibo.cn/u/7852103949?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008zoCVTly8i74xsns4ayj30u00u0acz.jpg?KID=imgbed,tva&Expires=1765228232&ssig=q17UEKvUHM"
5.24079E+15,1765013608,2025-12-06 09:33:28+08:00,5.24078E+15,没怎么刷过他视频，但是公众人物确实不应该污言秽语,1,0,1.76522E+12,山西,5.24079E+15,1583316674,小太阳米多,f,https://m.weibo.cn/u/1583316674?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/5e5f7ec2ly8gbclnhevojj20e80e8glx.jpg?KID=imgbed,tva&Expires=1765228232&ssig=cuxhkBZ5Im"
5.24078E+15,1765012560,2025-12-06 09:16:00+08:00,5.24078E+15,真的没有必要这样,1,0,1.76522E+12,广东,5.24078E+15,1834347330,俞夏夏x,f,https://m.weibo.cn/u/1834347330?launchid=10000360-page_H5,"https://tva3.sinaimg.cn/crop.0.0.640.640.180/6d55eb42jw8e7z722kvioj20hs0hs0u1.jpg?KID=imgbed,tva&Expires=1765228232&ssig=M219%2BuXfpH"
5.24078E+15,1765012456,2025-12-06 09:14:16+08:00,5.24078E+15,真的很讨厌污言秽语,1,0,1.76522E+12,浙江,5.24078E+15,1869229662,兔叽早安甜甜圈,f,https://m.weibo.cn/u/1869229662?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.690.690.180/6f6a2e5ely8i4ffgzsjnoj20j60j63zp.jpg?KID=imgbed,tva&Expires=1765228232&ssig=2W5A578Ywv"
5.24078E+15,1765012410,2025-12-06 09:13:30+08:00,5.24078E+15,公众人物的言辞还是要谨慎一些,1,0,1.76522E+12,山东,5.24078E+15,1760262130,快乐轩言2010,m,https://m.weibo.cn/u/1760262130?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/68eb77f2ly8i6jny7nhu3j20u00u0wie.jpg?KID=imgbed,tva&Expires=1765228232&ssig=L9e6Wt16xo"
5.24078E+15,1765012394,2025-12-06 09:13:14+08:00,5.24078E+15,公众人物需要注意形象,1,0,1.76522E+12,广西,5.24078E+15,1793109855,财以勒,m,https://m.weibo.cn/u/1793109855?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.640.640.180/6ae0af5fly8hy549fbldhj20hs0hsgnz.jpg?KID=imgbed,tva&Expires=1765228232&ssig=r5B1%2FjkUIj"
5.24078E+15,1765012205,2025-12-06 09:10:05+08:00,5.24078E+15,我觉得文明用语很重要。,1,0,1.76522E+12,湖北,5.24078E+15,2201889741,追着阳光去旅行呀,f,https://m.weibo.cn/u/2201889741?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.864.864.180/833e2bcdly8i2i66cgxo4j20o00o0q42.jpg?KID=imgbed,tva&Expires=1765228232&ssig=66CBvwKczd"
5.24078E+15,1765012074,2025-12-06 09:07:54+08:00,5.24078E+15,公众人物还是得谨言慎行,1,0,1.76522E+12,内蒙古,5.24078E+15,2458493405,追着知识兔兔跑,f,https://m.weibo.cn/u/2458493405?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1079.180/9289a1ddly1i6y1t1h6p5j20u00tztce.jpg?KID=imgbed,tva&Expires=1765228232&ssig=gtxjz2HWNU"
5.24079E+15,1765014060,2025-12-06 09:41:00+08:00,5.24078E+15,报志愿这事儿真的不能依靠其他人，毕竟任何人都没有自己了解自己孩子和自家情况，所以别人的意见仅供参考。张雪峰的直播几乎没看过，偶尔会看到一些切片，感觉并不好，如果学校老师这样说话，家长们会怎么想？作为教育主博还是应该有个教育者的样子。,2,0,1.76522E+12,河南,5.24079E+15,2064237931,有阳光的好心情,f,https://m.weibo.cn/u/2064237931?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/7b09c56bly8hhxj81l92fj20u00u0wg9.jpg?KID=imgbed,tva&Expires=1765228232&ssig=yyx4AWnCF%2F"
5.24086E+15,1765029963,2025-12-06 14:06:03+08:00,5.24078E+15,我也想等着看给儿子女儿一些建议呢,1,0,1.76522E+12,广西,5.24086E+15,2453828895,瑞妈圆娘,f,https://m.weibo.cn/u/2453828895?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.638.638.180/9242751fly8i6fvrzhua1j20hq0hqab0.jpg?KID=imgbed,tva&Expires=1765228232&ssig=AYNYhd5BTb"
5.24079E+15,1765014842,2025-12-06 09:54:02+08:00,5.24078E+15,不喜欢这个人,1,0,1.76522E+12,上海,5.24079E+15,5095761974,洋洋有个弟弟,f,https://m.weibo.cn/u/5095761974?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/005yRitgly8i6cdrww6bij30u00u00xn.jpg?KID=imgbed,tva&Expires=1765228232&ssig=xAs4eHz93R"
5.24079E+15,1765013786,2025-12-06 09:36:26+08:00,5.24078E+15,公众人物更要谨言慎行。,1,0,1.76522E+12,山东,5.24079E+15,7079856351,咖啡奶茶和我,f,https://m.weibo.cn/u/7079856351?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/007J8m3tly8i71hy35ak2j30u00u043m.jpg?KID=imgbed,tva&Expires=1765228232&ssig=keOuE6a0PP"
5.24079E+15,1765013688,2025-12-06 09:34:48+08:00,5.24078E+15,公众人物污言秽语影响不好,1,0,1.76522E+12,四川,5.24079E+15,5344913291,M小鹿乱跑M,f,https://m.weibo.cn/u/5344913291?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.947.947.180/005PII6Tly8i7k00w2uvcj30qb0qbq5r.jpg?KID=imgbed,tva&Expires=1765228232&ssig=uu%2FmuV03C7"
5.24079E+15,1765013874,2025-12-06 09:37:54+08:00,5.24078E+15,公众人物还是要注意点,1,0,1.76522E+12,山西,5.24079E+15,5769949814,小宝妈咪77,f,https://m.weibo.cn/u/5769949814?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006iu7wGly8i7wb8dlbjsj30u00u040r.jpg?KID=imgbed,tva&Expires=1765228232&ssig=aCBhguE1sI"
5.2409E+15,1765040380,2025-12-06 16:59:40+08:00,5.24078E+15,也许他钱挣多了，根本不在意网上的热搜，会我行我素……,1,0,1.76522E+12,北京,5.2409E+15,6140649617,RY儒雅20170219,f,https://m.weibo.cn/u/6140649617?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.180.180.180/006HzxtLly8i2m3e89otyj3050050743.jpg?KID=imgbed,tva&Expires=1765228232&ssig=CsNFuPKXVm"
5.24079E+15,1765013124,2025-12-06 09:25:24+08:00,5.24078E+15,还是得注意影响,1,0,1.76522E+12,云南,5.24079E+15,7248893561,夏屿繁星,f,https://m.weibo.cn/u/7248893561?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.800.800.180/007UzCm5ly8i4ji4lxfbqj30m80m8dhs.jpg?KID=imgbed,tva&Expires=1765228232&ssig=Cz59Hho6b3"
5.24079E+15,1765012893,2025-12-06 09:21:33+08:00,5.24078E+15,人火了就要谨慎一点，物极必反啊,1,0,1.76522E+12,广东,5.24079E+15,5195924974,simple不完美却最美,f,https://m.weibo.cn/u/5195924974?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.1.1078.1078.180/005FDzrwly8i6joclthbfj30ty0u0adj.jpg?KID=imgbed,tva&Expires=1765228232&ssig=CNkVYKDKJ1"
5.24078E+15,1765012645,2025-12-06 09:17:25+08:00,5.24078E+15,张雪峰是不是动了谁的蛋糕了,1,0,1.76522E+12,河北,5.24078E+15,2552784633,财小伟爱跑步,m,https://m.weibo.cn/u/2552784633?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.500.500.180/982866f9ly8i0l5dacu19j20dw0dw3z0.jpg?KID=imgbed,tva&Expires=1765228232&ssig=QeSWrGHf01"
5.24078E+15,1765012159,2025-12-06 09:09:19+08:00,5.24078E+15,这样做太过分了,1,0,1.76522E+12,山东,5.24078E+15,7876865975,泉水源源的年华,f,https://m.weibo.cn/u/7876865975?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008B4wFply8hjd39lsuccj30u00u0tdz.jpg?KID=imgbed,tva&Expires=1765228232&ssig=GILh0YgzGq"
5.24098E+15,1765058298,2025-12-06 21:58:18+08:00,5.24078E+15,话还是要注意些,1,0,1.76522E+12,广东,5.24098E+15,8003770045,财富渔,f,https://m.weibo.cn/u/8003770045?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.800.800.180/008JF0dfly8i29fnefu0vj30m80m8myl.jpg?KID=imgbed,tva&Expires=1765228232&ssig=oEcXMHKUZX"
5.24079E+15,1765015015,2025-12-06 09:56:55+08:00,5.24078E+15,不必盲从花大价。,1,0,1.76522E+12,江西,5.24079E+15,8386084442,云边听潮声,f,https://m.weibo.cn/u/8386084442?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/0099x9Euly8i62nq0k42fj30u00u0jsj.jpg?KID=imgbed,tva&Expires=1765228232&ssig=zi%2BkzihvHe"
5.24113E+15,1765096188,2025-12-07 08:29:48+08:00,5.24087E+15,高考到读完博士，正常要10年。150W有没有可能是推算10年以后的收入,0,0,1.76522E+12,吉林,5.24113E+15,2438531073,iiimspider,m,https://m.weibo.cn/u/2438531073?launchid=10000360-page_H5,"https://tva4.sinaimg.cn/crop.0.0.199.199.180/91590801jw1e8aly8ow99j205k05kjrb.jpg?KID=imgbed,tva&Expires=1765228235&ssig=TL7JHo79qO"
5.24095E+15,1765051252,2025-12-06 20:00:52+08:00,5.24087E+15,心怀感恩，幸福常在。快乐属于知足者，幸福属于感恩者。用平常心对待生命的每一天，用感恩心对待眼前的每一个人，幸福和快乐就会不请自来。,0,0,1.76522E+12,广西,5.24095E+15,2746472795,Candy_Sweet_Surround,f,https://m.weibo.cn/u/2746472795?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/a3b3d95bly8hjgo0pzu4ij20u00u0dj0.jpg?KID=imgbed,tva&Expires=1765228235&ssig=kMr4ZZtgRi"
5.24093E+15,1765047762,2025-12-06 19:02:42+08:00,5.24087E+15,生活就是这样，别人只看结果，自己独撑过程，面对生活，我们除了坚强，就是继续，别无选择路可以回头看，但不可以回头走!,0,0,1.76522E+12,广东,5.24093E+15,6369022485,讨厌没霖感,m,https://m.weibo.cn/u/6369022485?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006X1LH7ly8i7g9w8te4dj30u00u0q5l.jpg?KID=imgbed,tva&Expires=1765228235&ssig=WCOeAdP3fc"
5.24093E+15,1765047750,2025-12-06 19:02:30+08:00,5.24087E+15,善良是一种修养，善待他人就是善待自己，要想得到别人的爱，首先要学会爱别人，一个善良的人一定是温暖的人，乐于助人的人，懂得珍惜和感恩的人。,0,0,1.76522E+12,山东,5.24093E+15,6037935049,派大星要吃西瓜,f,https://m.weibo.cn/u/6037935049?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006ACyJbly8i4kheu47sxj30u00u00vm.jpg?KID=imgbed,tva&Expires=1765228235&ssig=iz1KSkhINc"
5.24097E+15,1765056982,2025-12-06 21:36:22+08:00,5.24087E+15,搁这忽悠弱智呢……有个成语叫刻舟求剑！,0,1,1.76522E+12,江苏,5.24097E+15,7850825552,要做理智的咸鱼,m,https://m.weibo.cn/u/7850825552?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1765228235&ssig=JiJzyGaQfy"
5.24118E+15,1765106701,2025-12-07 11:25:01+08:00,5.24087E+15,等到博士毕业，这世界还是原来那个世界吗？,0,0,1.76522E+12,上海,5.24118E+15,7798966467,prg-ddg,m,https://m.weibo.cn/u/7798966467?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.254.254.180/008vNFrJly8h7s1ayqradj307207274b.jpg?KID=imgbed,tva&Expires=1765228235&ssig=%2BjVsK8CqVj"
5.24116E+15,1765102653,2025-12-07 10:17:33+08:00,5.24087E+15,关键就在这个靠谱上，大家都信，都一窝蜂的卷他推荐的学校和专业，后果可想而知。,0,0,1.76522E+12,天津,5.24116E+15,3889243578,乐呵乐呵得啦6891,m,https://m.weibo.cn/u/3889243578?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1765228235&ssig=JiJzyGaQfy"
5.24102E+15,1765069356,2025-12-07 01:02:36+08:00,5.24087E+15,我们应该抛出的是心里对于工作的成见吧？不仅能看到一些烂专业坐拥这不属于自己的高分，也要看到在好专业疯抢的同时，我们的出路又在哪里啊，你以为你从张雪峰这边磨平了信息差，实际上这不就是一个坑跳进另一个坑吗,0,0,1.76522E+12,山东,5.24102E+15,7794295411,瑞贝卡Sama,m,https://m.weibo.cn/u/7794295411?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008vu4i7ly8he7ai986hlj30u00u077w.jpg?KID=imgbed,tva&Expires=1765228235&ssig=jJ9VQDg9j4"
5.24101E+15,1765066073,2025-12-07 00:07:53+08:00,5.24087E+15,竟然建议读夕阳专业,0,0,1.76522E+12,广东,5.24101E+15,2826934963,别看我只是一只羊-清崎,m,https://m.weibo.cn/u/2826934963?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/a87f9ab3ly8i4646e6glcj20ro0ro0u8.jpg?KID=imgbed,tva&Expires=1765228235&ssig=i5rCWtuwJs"
5.24096E+15,1765053732,2025-12-06 20:42:12+08:00,5.24087E+15,心里有光的人，容得下万物，不乱于心，不困于情，不缠于物；在人生旅途上，一边温暖，一边照亮；愿你心里有光，照亮自己前进的方向。,0,0,1.76522E+12,江西,5.24096E+15,7281041145,迢迢星眠,f,https://m.weibo.cn/u/7281041145?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.690.690.180/007WKvpvly8hwh8lpkaflj30j60j6ab4.jpg?KID=imgbed,tva&Expires=1765228235&ssig=Ui3y%2B6FFzf"
5.24091E+15,1765043266,2025-12-06 17:47:46+08:00,5.24078E+15,容易祸从口出,1,1,1.76522E+12,河北,5.24091E+15,7962344816,财会人天晴,f,https://m.weibo.cn/u/7962344816?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008GRbColy8hzbzd23shbj30u00u0ac1.jpg?KID=imgbed,tva&Expires=1765228236&ssig=mn%2BT%2BWTOuj"
5.24079E+15,1765014042,2025-12-06 09:40:42+08:00,5.24078E+15,真的要好好改正，不要误人子弟,1,0,1.76522E+12,广东,5.24079E+15,6338575732,糖的时见,f,https://m.weibo.cn/u/6338575732?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006UY16sly8i3nogftevcj30u00u0tbb.jpg?KID=imgbed,tva&Expires=1765228236&ssig=EalEXC7itN"
5.24078E+15,1765012657,2025-12-06 09:17:37+08:00,5.24078E+15,这确实不是一个教育主播应该有的职业操守。,1,0,1.76522E+12,北京,5.24078E+15,6271165476,洋洋得弈弈,f,https://m.weibo.cn/u/6271165476?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.640.640.180/006QpaCgly8fh5gy2ypj2j30hs0hsta1.jpg?KID=imgbed,tva&Expires=1765228236&ssig=qGeAnFpF5V"
5.24096E+15,1765053698,2025-12-06 20:41:38+08:00,5.24078E+15,确实没有必要这样。,1,0,1.76522E+12,浙江,5.24096E+15,2196919521,花儿盛放1,f,https://m.weibo.cn/u/2196919521?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.898.898.180/82f254e1ly8i0rh8y38tkj20oy0oyjsq.jpg?KID=imgbed,tva&Expires=1765228236&ssig=jWY45B2bVi"
5.2409E+15,1765040403,2025-12-06 17:00:03+08:00,5.24078E+15,是的，至少给了一些信息,1,0,1.76522E+12,江苏,5.2409E+15,2291339513,一品一晶,f,https://m.weibo.cn/u/2291339513?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/889310f9ly8i29uy0ky2yj20u00u03zr.jpg?KID=imgbed,tva&Expires=1765228236&ssig=gKDsz0rvqo"
5.24089E+15,1765037262,2025-12-06 16:07:42+08:00,5.24078E+15,一定要选择一个好的专业,1,0,1.76522E+12,山东,5.24089E+15,7244511034,ai小刘学摄影,m,https://m.weibo.cn/u/7244511034?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/007Uhegaly8i6zsk2g8hkj30u00u077u.jpg?KID=imgbed,tva&Expires=1765228236&ssig=MxskbIukqW"
